"","Sale_Price","Gr_Liv_Area","Garage_Cars","Garage_Area","Total_Bsmt_SF","First_Flr_SF","Year_Built","Full_Bath","Year_Remod_Add","Mas_Vnr_Area","TotRms_AbvGrd"
"1375",134432,1588,2,680,0,1120,1959,2,1959,0,7
"1376",127500,1355,0,0,644,808,1940,2,1999,0,6
"1377",148000,1075,2,440,981,1075,1963,1,1963,0,6
"1378",129500,1040,1,384,1040,1040,1965,1,1965,0,5
"1379",157500,1096,2,484,1008,1096,1978,1,1978,39,6
"1380",109900,904,1,408,876,904,1966,1,1966,41,6
"1381",145000,992,1,294,992,992,1967,1,2005,0,6
"1382",130000,894,2,450,894,894,1967,1,2003,0,5
"1383",153000,1034,2,504,450,1034,1978,1,1978,40,6
"1384",120000,1073,1,270,1073,1073,1967,1,1967,340,6
"1385",152000,1126,2,506,1060,1126,1984,1,1984,0,5
"1386",108959,1258,2,400,1198,1258,1969,0,1969,0,6
"1387",95541,1140,2,400,1300,1140,1920,1,1950,0,6
"1388",80000,1006,0,0,1006,1006,1959,1,1959,0,5
"1389",149350,1228,1,271,1228,1228,1966,1,2006,0,6
"1390",144900,960,1,300,960,960,1963,1,2003,0,6
"1391",185000,1188,2,621,988,1188,1956,1,1956,0,4
"1392",165000,1383,1,354,1383,1383,1954,1,1954,0,6
"1393",235000,1252,2,564,1602,1252,1960,1,1975,0,4
"1394",140000,1601,1,300,533,1021,1958,1,1987,0,6
"1395",108000,672,1,240,672,672,1940,1,1997,0,4
"1396",145000,1721,2,626,988,1721,1960,2,1960,275,7
"1397",152400,1350,3,627,576,864,1941,1,1973,0,6
"1398",144000,904,3,912,864,904,1970,1,1970,0,5
"1399",173000,1291,2,431,1291,1291,1996,1,1997,0,6
"1400",192000,2022,2,505,1160,1156,1977,2,1977,299,8
"1401",245000,1524,2,478,1524,1524,1979,2,1979,0,7
"1402",241500,1363,2,439,1385,1363,1954,1,2005,0,5
"1403",256000,1663,2,529,1364,1663,1954,1,1994,0,6
"1404",177000,1357,1,312,1019,1357,1959,1,2006,84,5
"1405",125600,1079,1,249,570,617,1948,1,1950,0,5
"1406",155000,1094,2,495,1094,1094,1953,1,1953,216,5
"1407",240000,2358,2,360,907,1307,1908,3,1997,0,10
"1408",260000,1518,0,0,1580,1518,1940,1,2007,0,5
"1409",185000,1674,2,396,1163,1163,1918,2,1950,0,8
"1410",235000,2108,2,540,1127,1236,1935,2,1986,0,7
"1411",159900,1509,1,322,1509,1509,1956,1,1956,0,6
"1412",99600,864,0,0,864,864,1975,1,1975,0,4
"1413",134500,1269,1,280,621,621,1962,1,2001,216,7
"1414",119000,1367,1,384,861,961,1900,1,1950,0,7
"1415",107500,1347,0,0,1117,820,1910,1,1991,0,5
"1416",125000,1164,1,240,1164,1164,1950,1,1950,0,5
"1417",79000,1096,0,0,572,572,1924,1,1950,0,5
"1418",95000,1111,1,200,616,616,1941,1,1950,0,5
"1419",262280,2329,2,514,1475,1532,1990,2,1990,99,10
"1420",260000,2814,2,614,1077,1093,1995,2,2002,190,9
"1421",226500,1626,2,534,1602,1626,1994,2,1994,251,7
"1422",225000,2200,2,453,812,1101,1993,2,1994,0,9
"1423",229000,2037,2,472,672,1302,1996,2,1996,0,8
"1424",177439,1356,2,484,628,628,2007,2,2007,0,6
"1425",248500,1615,3,864,1615,1615,2007,2,2007,156,7
"1426",475000,2276,3,1348,2271,2276,2008,2,2008,554,7
"1427",395039,1766,3,874,1751,1766,2008,2,2008,402,8
"1428",228000,2097,3,678,1080,1080,1993,2,1993,0,9
"1429",225000,1511,3,811,1401,1511,1995,2,1995,302,6
"1430",195000,1643,2,438,1182,1643,1966,2,1966,0,6
"1431",200000,1688,2,603,616,616,1997,2,1997,0,8
"1432",155000,990,2,528,990,990,1994,1,1994,0,5
"1433",144000,1099,1,352,1099,1099,1995,1,2006,0,6
"1434",145000,990,2,672,990,990,1994,1,1995,0,5
"1435",226001,1418,2,558,1418,1418,1997,2,1998,150,5
"1436",215700,1771,2,600,864,872,1997,2,1997,128,6
"1437",207500,1652,2,532,782,782,2000,2,2000,120,6
"1438",193000,1790,2,588,873,882,1999,2,1999,158,7
"1439",188000,1724,2,527,880,880,1998,2,1999,0,8
"1440",191000,1479,2,577,1468,1479,1999,2,2000,125,6
"1441",221000,1494,2,530,1494,1494,2002,2,2002,99,6
"1442",231500,1792,2,564,963,963,2001,2,2001,172,7
"1443",235000,1823,2,626,928,928,2000,2,2001,0,6
"1444",223500,1786,2,608,920,920,2001,2,2002,162,6
"1445",130250,938,1,308,938,938,1975,1,1980,0,5
"1446",149900,985,1,328,985,985,1977,2,1977,220,6
"1447",158000,1174,2,528,864,1174,1978,1,1978,180,5
"1448",147000,1026,2,576,940,1026,1978,1,1978,0,5
"1449",143195,1076,2,576,1076,1076,1975,1,1975,176,5
"1450",163000,1558,2,440,864,1558,1975,2,2001,0,5
"1451",110000,924,1,280,924,924,1975,1,1975,0,5
"1452",127000,864,1,352,864,864,1972,1,1972,0,5
"1453",124900,780,1,352,780,780,1972,1,1972,0,4
"1454",230000,1795,2,534,1777,1795,2002,2,2002,281,7
"1455",237000,2031,2,577,1128,1128,2002,2,2002,0,7
"1456",235000,1865,3,839,992,992,2000,2,2000,0,7
"1457",230500,2161,2,570,1257,1290,2001,2,2001,227,8
"1458",230000,1852,3,660,1004,1004,1999,2,2000,320,7
"1459",222500,2031,2,541,1153,1153,1998,2,1999,202,8
"1460",287000,2263,2,905,1055,1055,2001,2,2002,396,7
"1461",274000,1947,3,725,1357,1366,2001,2,2002,134,7
"1462",300000,1786,3,715,1778,1786,2002,2,2003,240,6
"1463",255900,2290,2,779,1128,1149,2002,2,2002,0,9
"1464",224900,1768,2,543,884,884,2003,2,2003,252,8
"1465",240000,2327,2,596,1129,1129,2003,2,2003,0,9
"1466",183000,1640,2,595,798,798,2003,2,2003,0,6
"1467",207000,1764,2,560,850,886,1999,2,2000,192,7
"1468",210000,1908,2,493,915,933,1994,2,1995,0,8
"1469",136500,848,2,420,848,848,2003,1,2003,170,3
"1470",145000,848,2,420,848,848,2004,1,2004,205,3
"1471",208900,1493,2,508,1478,1493,1997,2,1998,215,7
"1472",185000,1838,3,721,1838,1838,1997,2,1998,0,8
"1473",214000,1536,2,532,1536,1536,2002,2,2003,113,7
"1474",208500,1710,2,548,856,856,2003,2,2003,196,8
"1475",186500,1445,2,470,1445,1445,2004,2,2004,50,6
"1476",210000,1436,2,484,1436,1436,2004,2,2004,266,8
"1477",185900,1582,2,520,770,770,2004,2,2004,0,6
"1478",179900,1234,2,484,1234,1234,2007,2,2007,0,7
"1479",218836,1564,3,814,1564,1564,2007,2,2007,212,6
"1480",193000,1361,2,610,1351,1361,2007,2,2007,0,6
"1481",189000,1456,2,410,728,728,2005,2,2005,0,7
"1482",149300,848,2,420,848,848,2004,1,2004,147,3
"1483",141000,848,2,420,848,848,2004,1,2004,147,3
"1484",149000,848,2,420,848,848,2004,1,2004,205,3
"1485",144500,848,2,420,848,848,2004,1,2004,169,4
"1486",85000,796,0,0,796,796,1910,1,1950,0,4
"1487",145900,2200,0,0,1272,1272,1900,2,2003,0,9
"1488",123000,1092,1,264,1092,1092,1966,1,1966,0,6
"1489",147500,1256,1,276,1256,1256,1965,1,1965,0,6
"1490",165000,1033,2,504,456,1033,1976,1,1976,222,6
"1491",135000,1127,2,480,1127,1127,1976,1,1976,84,6
"1492",108000,996,0,0,996,996,1940,1,1969,0,6
"1493",137500,1181,2,588,1138,1181,1972,2,1972,0,6
"1494",165400,1656,2,397,746,760,2003,2,2004,92,7
"1495",147000,1117,2,542,1029,1117,1977,1,1977,0,6
"1496",160500,1398,2,440,684,684,1976,1,2001,0,6
"1497",176000,1132,2,451,1132,1132,2005,1,2005,0,5
"1498",284700,3820,2,624,0,3820,1959,3,1996,0,11
"1499",160000,5642,2,1418,6110,4692,2008,2,2008,796,12
"1500",148000,1072,2,525,547,1072,2005,1,2005,80,5
"1501",82000,1152,0,0,0,1152,1955,2,1955,0,6
"1502",82000,1152,0,0,0,1152,1955,2,1955,0,6
"1503",118000,1440,0,0,1440,1440,1955,2,1955,270,8
"1504",82500,1152,0,0,0,1152,1955,2,1955,58,6
"1505",91900,784,0,0,784,784,1955,1,1955,0,4
"1506",120000,1053,0,0,585,585,1938,1,2007,0,5
"1507",96000,1137,0,0,0,929,1947,1,1993,0,8
"1508",99000,930,1,286,911,930,1953,1,1953,115,5
"1509",130500,1200,1,240,768,768,1946,1,1995,0,6
"1510",135000,1470,1,548,941,997,1954,2,1972,0,7
"1511",135500,1393,1,300,816,872,1955,1,1955,0,8
"1512",100000,1204,1,312,416,1204,1954,1,1954,0,6
"1513",108000,1292,1,205,949,949,1923,1,2008,0,6
"1514",98000,864,0,0,864,864,1925,1,1950,0,5
"1515",67000,864,0,0,864,864,1914,1,1950,0,5
"1516",135900,1716,0,0,780,936,1912,2,2000,0,9
"1517",140000,1482,1,400,672,810,1925,2,1950,0,7
"1518",179500,2192,1,240,720,1052,1939,2,1997,0,8
"1519",136500,1694,2,576,1181,1390,1925,2,1950,0,7
"1520",168000,1424,1,312,1228,1424,1921,2,1950,174,7
"1521",130000,1964,0,0,940,1024,1911,1,1950,0,7
"1522",189000,2601,2,621,612,990,1921,3,1998,0,8
"1523",161900,1920,2,480,960,960,1930,2,1950,0,10
"1524",145000,1316,1,369,644,672,1926,1,1950,0,6
"1525",191000,2555,2,672,588,1423,1922,2,1994,0,11
"1526",177000,1680,1,308,840,840,1915,2,1976,0,8
"1527",147500,1264,2,400,676,676,1914,1,1995,0,6
"1528",91000,790,1,160,768,790,1930,1,1950,0,4
"1529",231000,1512,1,180,798,798,1925,2,1997,0,7
"1530",115000,1639,1,240,1064,1166,1936,1,1950,0,6
"1531",138000,1603,2,599,784,819,1923,1,1950,0,7
"1532",149000,1502,1,270,776,851,1931,1,2000,0,6
"1533",188700,1660,1,240,715,849,1934,1,1995,0,6
"1534",198000,1938,1,240,942,1265,1937,2,1995,0,7
"1535",110000,1374,1,225,884,932,1938,1,1950,0,6
"1536",104000,1091,1,344,1091,1091,1951,1,1951,88,5
"1537",257076,1873,2,786,608,983,1935,1,1950,40,9
"1538",381000,3447,3,1014,728,1968,1935,3,1997,632,11
"1539",311500,1954,2,431,798,1137,1939,1,2006,312,8
"1540",263400,2161,2,506,832,1218,1950,2,2000,0,8
"1541",236500,1898,2,484,1898,1898,1956,2,1956,0,7
"1542",224000,1640,2,924,1296,1640,1954,1,2006,72,7
"1543",116500,1032,2,462,516,516,1980,1,1980,0,5
"1544",151000,1556,2,452,716,716,1980,2,1980,0,6
"1545",126000,919,1,195,894,919,1926,1,1998,0,5
"1546",120000,1090,1,240,720,760,1940,1,2006,0,5
"1547",55000,796,0,0,796,796,1922,1,1950,0,5
"1548",120500,816,1,432,816,816,1930,1,2007,0,5
"1549",120500,778,1,924,740,778,1940,1,1955,0,4
"1550",119000,1200,0,0,780,780,1930,1,1950,0,7
"1551",126000,1656,1,288,624,1092,1967,1,1967,0,7
"1552",99500,912,1,360,520,912,1930,1,1995,0,5
"1553",165500,1955,1,356,1151,1151,1958,2,1958,162,7
"1554",13100,733,2,487,0,733,1952,1,1952,0,4
"1555",89000,1361,1,185,173,825,1895,1,1950,0,6
"1556",40000,1317,1,250,649,649,1920,1,1950,0,6
"1557",80900,1049,1,195,356,671,1910,1,2000,0,5
"1558",81000,894,3,1248,894,894,1935,1,1950,0,6
"1559",65000,864,1,216,592,432,1920,1,1950,0,5
"1560",392500,1652,2,482,1600,1652,2008,2,2008,186,5
"1561",294464,1648,2,525,1596,1648,2007,2,2008,186,5
"1562",250000,1646,2,482,1594,1646,2004,2,2005,174,5
"1563",275000,1646,2,482,1594,1646,2004,2,2005,174,5
"1564",300000,2032,3,786,1840,2032,1996,3,1997,668,7
"1565",271000,1689,3,857,1568,1689,2002,2,2002,148,7
"1566",213000,1820,3,816,910,910,1996,2,1997,0,8
"1567",171000,1118,1,358,1096,1118,1977,1,1977,0,6
"1568",171500,1279,2,473,1196,1279,1977,2,1977,0,6
"1569",100000,1872,2,484,0,936,1976,2,1976,0,8
"1570",228500,1689,2,432,1680,1689,1991,2,1991,0,6
"1571",228950,1786,2,529,1499,1619,1965,2,1965,0,7
"1572",241500,1501,2,512,1277,1501,1986,2,1986,340,6
"1573",287000,2898,2,665,1565,2898,1976,2,1976,0,10
"1574",294000,1537,3,788,1518,1537,2006,2,2007,258,8
"1575",293077,1646,3,800,1638,1646,2007,2,2008,338,7
"1576",264966,1780,2,612,920,920,2007,2,2007,0,6
"1577",172500,1442,2,400,352,712,2006,2,2007,0,6
"1578",167500,1394,2,400,384,754,2006,2,2007,0,7
"1579",218689,1612,3,666,796,796,2008,2,2008,60,6
"1580",150000,1495,2,438,1495,1495,1989,2,1989,128,8
"1581",184000,1651,2,616,1606,1651,1986,2,1986,132,7
"1582",180000,1256,2,578,1256,1256,1986,2,1986,228,6
"1583",175000,1509,2,600,1461,1509,1988,2,1989,219,5
"1584",232500,1440,2,467,1432,1440,2003,2,2003,206,7
"1585",195000,1675,2,435,1666,1675,1999,2,2000,0,6
"1586",305000,2262,3,749,1482,1482,2003,2,2003,226,10
"1587",298751,1728,2,520,1884,1728,2007,2,2007,0,7
"1588",370000,1964,3,892,1964,1964,2005,2,2006,674,7
"1589",209200,1344,4,784,1344,1344,1997,2,1998,200,8
"1590",206300,1344,4,784,1344,1344,1997,2,1998,200,8
"1591",146000,1092,0,0,1092,1092,2007,1,2008,0,5
"1592",160500,1189,2,392,1189,1189,1997,2,1997,197,4
"1593",173000,1200,3,850,1200,1200,1964,1,1964,98,6
"1594",124000,1040,2,499,1040,1040,1975,1,1975,0,6
"1595",115000,1304,1,336,264,616,1976,1,1976,0,4
"1596",129500,1475,1,336,550,925,1976,2,1976,0,6
"1597",105000,988,1,297,526,526,1973,1,2006,0,5
"1598",94900,988,1,297,462,526,1973,1,1973,0,4
"1599",152500,1160,1,257,1113,1160,1968,1,1968,0,6
"1600",98000,1092,0,0,546,546,1970,2,2007,0,6
"1601",81000,630,0,0,630,630,1972,1,1972,0,3
"1602",113000,988,2,520,988,988,1954,1,1954,0,4
"1603",128500,816,1,264,816,816,1983,1,1983,0,4
"1604",119500,923,1,264,876,923,1984,1,1985,0,5
"1605",130500,816,1,264,816,816,1982,1,2008,0,5
"1606",138000,816,2,816,816,816,1982,1,2003,0,4
"1607",134500,845,1,264,845,845,1982,1,2005,0,6
"1608",160000,1750,1,423,983,983,1940,2,1985,0,7
"1609",137500,889,2,484,864,889,1984,1,1984,0,6
"1610",172000,1968,2,530,784,1168,1969,2,1969,232,7
"1611",103000,1836,1,288,686,1150,1900,2,1950,0,7
"1612",167300,1587,2,525,1587,1587,1971,2,1971,302,7
"1613",167000,1277,2,526,1277,1277,1970,1,1970,0,5
"1614",244000,2223,2,516,2223,2223,1973,2,1973,1115,8
"1615",268000,2217,2,621,2217,2217,1970,2,1970,0,8
"1616",225000,1733,2,433,847,847,2003,2,2003,0,7
"1617",168000,1572,2,373,806,806,1995,2,1996,0,7
"1618",177000,1470,2,388,794,794,1997,2,1997,0,6
"1619",169000,1600,2,460,916,916,1997,2,1997,0,7
"1620",161500,1384,2,390,384,754,1997,2,1997,0,7
"1621",251000,1652,2,499,1494,1652,2000,2,2000,0,6
"1622",160000,1694,2,398,392,924,1994,2,1994,32,7
"1623",180000,1714,2,451,923,947,1999,2,2000,0,7
"1624",178750,1553,2,420,691,691,1996,2,1996,0,6
"1625",176000,1253,2,402,1237,1253,1995,2,1996,38,6
"1626",204000,2299,2,482,938,957,1999,3,2003,0,7
"1627",160000,1187,2,420,1168,1187,1992,2,1993,52,6
"1628",160000,1472,2,402,384,802,1991,2,1992,76,7
"1629",163900,1482,2,392,384,812,1992,2,1992,170,7
"1630",168000,1642,2,392,903,910,1993,2,1994,0,7
"1631",154204,1128,2,480,1302,1128,1964,1,1964,138,6
"1632",170000,1088,2,461,1074,1088,1986,1,1986,0,5
"1633",207500,2090,2,577,1190,1190,1984,2,1984,0,6
"1634",182000,1179,2,480,1166,1179,1988,2,1988,0,5
"1635",212000,1321,2,484,1312,1321,1990,1,1990,0,4
"1636",377426,1922,3,676,1922,1922,2005,2,2006,200,8
"1637",349265,2541,3,729,1149,1164,2005,3,2005,146,10
"1638",591587,2338,3,1110,2660,2338,2006,2,2007,710,8
"1639",155000,1424,3,828,1100,1424,1969,1,1990,0,7
"1640",319900,1612,2,556,1612,1612,2006,2,2006,165,6
"1641",392000,1419,2,567,1419,1419,2007,2,2007,0,7
"1642",441929,2234,2,724,2220,2234,2006,1,2006,945,7
"1643",455000,2042,3,724,1742,2042,2006,2,2007,250,8
"1644",182900,1440,2,467,1440,1440,1981,2,1981,310,7
"1645",174000,1284,2,480,1284,1284,1984,2,1984,0,5
"1646",178000,1868,2,477,585,1140,1984,3,2003,74,7
"1647",176000,1479,2,484,725,725,1981,2,2003,306,6
"1648",213000,1664,2,663,1529,1664,1978,2,1985,67,7
"1649",192000,1930,2,481,780,1085,1979,2,1979,549,9
"1650",190000,1969,2,534,808,1161,1977,2,1977,0,8
"1651",195000,2030,2,551,848,1118,1976,2,1976,298,8
"1652",148000,1032,2,564,1032,1032,1978,2,1978,233,6
"1653",151500,1177,2,495,1153,1177,1984,2,1984,98,6
"1654",197000,1725,2,550,539,1040,1979,2,1979,96,6
"1655",192350,1353,2,478,1259,1353,1979,2,1999,253,5
"1656",152000,1620,2,462,780,780,1969,2,1969,263,7
"1657",170000,1220,2,944,1625,1220,1971,2,1971,176,6
"1658",175000,1484,2,487,1484,1484,1971,2,1971,0,7
"1659",175000,1743,2,539,702,1041,1968,1,1968,365,7
"1660",197900,1935,2,550,793,1142,1976,2,1976,233,7
"1661",174000,1324,2,585,1228,1324,1976,2,1976,130,5
"1662",178900,1877,2,488,1084,1084,1974,2,1974,0,8
"1663",139000,1109,1,288,372,576,1971,1,2005,82,5
"1664",143250,981,2,576,981,981,1971,1,1971,0,5
"1665",184000,1479,2,484,725,725,1972,1,2004,138,7
"1666",155000,1422,2,576,925,1422,1970,1,1990,0,7
"1667",133000,914,1,368,914,914,1970,1,2002,32,5
"1668",119500,950,1,280,950,950,1971,1,1971,0,5
"1669",123000,872,4,480,858,872,1971,1,1971,0,5
"1670",110000,858,1,684,858,858,1971,1,1971,0,4
"1671",128000,914,1,270,914,914,1961,1,1961,0,4
"1672",120500,864,2,528,864,864,1971,1,1971,0,5
"1673",133000,767,1,367,723,767,1998,1,1998,182,4
"1674",155000,1337,2,511,1337,1337,2001,2,2001,0,5
"1675",177000,1337,2,522,1405,1337,1997,2,1998,0,5
"1676",113500,1092,1,264,525,525,1973,1,1973,567,6
"1677",113000,1218,1,264,672,672,1973,1,1973,285,7
"1678",113700,1218,1,264,672,672,1973,1,1973,265,7
"1679",106000,1302,2,440,630,630,1970,2,1970,304,6
"1680",122500,1365,2,440,765,765,1971,1,1971,376,6
"1681",128000,958,2,440,1078,958,1976,2,1976,0,5
"1682",155000,1548,2,440,804,804,1976,2,1976,0,7
"1683",142500,1055,1,319,1061,1055,1978,2,1978,0,4
"1684",129250,988,1,360,988,988,1966,1,1966,52,5
"1685",356000,1816,3,730,1790,1816,2006,2,2007,378,7
"1686",314813,1828,3,774,1822,1828,2007,2,2007,452,9
"1687",318000,1694,3,818,1694,1694,2007,2,2007,254,7
"1688",322400,1694,3,856,1694,1694,2006,2,2007,302,7
"1689",318000,1734,3,928,1734,1734,2007,2,2007,328,7
"1690",345474,2122,3,938,2108,2122,2007,2,2007,0,7
"1691",415298,2121,3,732,2121,2121,2006,2,2007,315,8
"1692",492000,2656,3,1040,1934,1943,2007,2,2007,456,8
"1693",338931,2550,3,670,1108,1148,2006,2,2007,190,11
"1694",450000,2046,3,878,1994,2046,2005,2,2006,400,7
"1695",280000,2172,3,947,1063,1071,2006,2,2006,350,9
"1696",479069,2552,3,932,2552,2552,2007,2,2007,456,8
"1697",395000,1973,3,895,1935,1973,2006,2,2006,375,9
"1698",380000,2643,3,694,2153,2069,2006,2,2006,772,9
"1699",250000,1634,3,866,1626,1634,2006,2,2006,248,7
"1700",440000,1976,3,908,1976,1976,2006,2,2007,304,7
"1701",418000,2758,3,814,1704,1722,2005,2,2006,365,9
"1702",500067,2290,3,1174,2320,2290,2007,2,2007,970,7
"1703",260116,2152,2,728,1582,1582,2007,2,2008,0,7
"1704",317000,2473,3,852,1143,1143,2004,2,2005,344,9
"1705",319500,2100,3,786,918,958,2007,2,2007,120,8
"1706",325624,2161,3,789,1582,1610,2007,1,2007,300,8
"1707",372000,1802,3,843,1802,1802,2006,2,2006,510,7
"1708",342000,2956,3,916,1706,1718,2004,2,2004,502,11
"1709",354000,2468,3,872,1136,1136,2004,2,2004,388,10
"1710",350000,2385,3,818,1317,1217,2003,2,2003,280,7
"1711",285000,2374,3,656,1181,1234,2003,2,2004,340,10
"1712",281500,1818,3,774,895,895,2007,2,2007,246,8
"1713",245700,1614,3,878,1614,1614,2005,2,2006,210,7
"1714",232698,1721,2,554,1721,1721,2005,2,2005,210,7
"1715",250000,1828,3,876,1298,1298,2006,2,2007,0,7
"1716",194700,1362,2,460,1362,1362,2005,2,2006,256,6
"1717",204000,1302,2,631,1302,1302,2005,1,2006,182,5
"1718",200000,1302,2,631,1302,1302,2005,1,2006,182,5
"1719",207000,1362,2,460,1362,1362,2005,2,2006,256,6
"1720",209500,1554,2,627,1554,1554,2006,2,2006,108,6
"1721",209500,1554,2,627,1554,1554,2006,2,2006,108,6
"1722",202500,1370,2,484,1370,1370,2006,2,2006,178,6
"1723",280000,1577,2,564,1577,1577,2005,2,2005,394,6
"1724",277500,1561,2,556,1561,1561,2005,2,2005,246,6
"1725",318061,1869,2,617,1869,1869,2007,2,2007,362,6
"1726",221370,1324,2,550,1324,1324,2006,2,2006,176,6
"1727",200000,1405,2,478,1405,1405,2003,2,2003,235,6
"1728",181755,1496,2,572,768,768,2007,3,2007,0,7
"1729",176000,1536,2,400,768,768,2005,2,2006,0,6
"1730",178900,1484,2,393,783,783,2005,2,2007,0,8
"1731",168165,1458,2,454,608,608,2006,2,2007,44,6
"1732",171925,1495,2,440,738,738,2006,2,2006,0,7
"1733",198444,1746,3,350,698,698,2006,2,2007,0,6
"1734",203000,1326,2,388,1326,1326,2005,2,2005,0,6
"1735",179540,1456,2,400,728,728,2007,2,2007,0,8
"1736",176485,1302,2,436,1302,1302,2007,2,2007,0,6
"1737",181134,1340,2,396,1340,1340,2007,2,2007,0,6
"1738",156932,1412,2,432,616,616,2006,2,2007,0,6
"1739",166000,1504,2,440,752,752,2007,2,2007,22,6
"1740",177594,1456,2,400,728,728,2007,2,2007,16,7
"1741",173500,1258,2,462,1246,1258,2007,2,2007,0,6
"1742",172500,1258,3,648,1258,1258,2006,2,2007,72,6
"1743",194201,1402,3,648,1258,1402,2006,0,2007,72,7
"1744",226500,1589,3,630,1406,1589,2003,2,2003,72,7
"1745",185485,1266,2,388,1266,1266,2007,2,2007,16,6
"1746",259000,1530,3,630,1530,1530,2004,2,2004,0,7
"1747",188500,1119,2,437,835,1119,2004,2,2005,0,5
"1748",175000,1374,2,400,384,744,2004,2,2004,0,8
"1749",215000,1959,2,434,847,847,2004,2,2005,0,8
"1750",206580,1525,2,534,1510,1525,2006,2,2006,0,6
"1751",183500,1720,2,440,840,840,2004,2,2004,0,7
"1752",165500,1394,2,400,384,754,2003,2,2003,0,7
"1753",211000,1948,2,434,847,847,2003,2,2003,16,8
"1754",181000,1690,2,463,924,948,2000,2,2000,0,7
"1755",219500,1995,2,435,854,864,2002,2,2002,0,8
"1756",175000,1647,2,460,953,953,1999,2,2000,0,7
"1757",170000,1430,2,400,384,774,2000,2,2000,0,8
"1758",162000,1320,2,400,660,660,2003,2,2003,0,6
"1759",187000,1690,2,442,915,940,2000,2,2000,0,7
"1760",185000,1644,2,460,941,961,1999,2,2000,0,7
"1761",745000,4476,3,813,2396,2411,1996,3,1996,0,10
"1762",384500,2551,3,925,1779,1779,1997,2,1998,515,8
"1763",248000,2285,3,648,969,997,2000,2,2000,72,8
"1764",466500,2633,3,804,2633,2633,2001,2,2002,705,8
"1765",410000,3078,3,806,1408,1671,1998,2,1998,422,9
"1766",322500,2582,3,758,1389,1411,1998,2,1999,0,9
"1767",252000,2385,3,600,1066,1108,1998,2,1998,275,8
"1768",755000,4316,3,832,2444,2444,1994,3,1995,1170,10
"1769",269790,2013,2,455,1117,1127,1996,2,1997,0,8
"1770",315750,2398,3,834,1379,1383,1996,2,1997,594,8
"1771",290000,2520,3,721,1203,1214,1995,2,1995,290,9
"1772",290000,2531,3,752,1318,1328,1995,2,1995,513,9
"1773",430000,3228,2,546,3200,3228,1992,3,1993,0,10
"1774",263000,2202,2,517,1105,1105,1992,2,1993,309,9
"1775",330000,2538,3,933,1325,1335,1996,2,1997,526,8
"1776",213133,1369,2,605,1369,1369,2007,2,2007,0,5
"1777",260261,1542,3,852,1542,1542,2007,2,2007,164,6
"1778",320000,1905,3,788,1905,1905,2006,2,2006,302,8
"1779",282922,1464,3,754,1485,1464,2007,2,2007,84,6
"1780",215000,1534,2,484,1524,1534,2006,2,2006,248,7
"1781",419005,1966,3,1092,1966,1966,2007,2,2007,754,6
"1782",255000,1636,3,865,1623,1636,2006,2,2006,208,8
"1783",147000,1795,3,895,1795,1795,2006,2,2007,428,7
"1784",235876,1528,2,480,1528,1528,2007,3,2007,0,6
"1785",311872,1726,3,786,1726,1726,2007,2,2007,205,8
"1786",248328,1689,3,954,1689,1689,2007,2,2007,0,7
"1787",227000,1588,3,825,1588,1588,2006,2,2006,410,7
"1788",260000,1538,2,484,1538,1538,2005,2,2005,148,7
"1789",225000,1496,2,474,1496,1496,2007,2,2007,140,7
"1790",249000,1506,2,672,1494,1506,2005,2,2006,143,7
"1791",307000,1694,2,636,1686,1694,2004,2,2005,186,7
"1792",250000,1977,3,574,982,982,2006,2,2006,0,7
"1793",221300,1830,3,859,1302,1302,2006,2,2006,0,7
"1794",208900,1338,2,598,1338,1338,2007,2,2007,0,6
"1795",210400,1335,2,575,1335,1335,2006,2,2007,0,6
"1796",255000,1792,2,590,896,896,2007,2,2007,0,8
"1797",212109,1588,2,561,725,725,2007,3,2007,0,8
"1798",270000,1959,3,1025,1088,1088,2006,2,2006,0,8
"1799",303477,2610,2,550,1184,1184,2007,2,2007,0,11
"1800",310013,1880,3,880,955,955,2007,2,2007,0,8
"1801",249700,1656,3,826,1656,1656,2006,2,2006,0,7
"1802",227875,1761,2,578,874,874,2007,3,2007,0,7
"1803",261329,1584,2,594,1574,1584,2007,2,2007,0,6
"1804",253000,1685,3,658,1685,1685,2006,2,2006,298,5
"1805",265000,2443,3,744,1158,1158,2004,2,2004,353,9
"1806",340000,2466,2,610,1580,1580,2004,3,2005,0,8
"1807",146000,1100,0,0,1100,1100,2006,1,2007,0,6
"1808",147000,1143,0,0,1143,1143,2006,1,2006,0,5
"1809",149000,1094,2,576,1094,1094,2003,1,2004,126,6
"1810",181000,1486,2,566,1461,1486,2006,2,2006,170,7
"1811",201000,1721,2,471,928,936,1994,2,1994,105,7
"1812",191750,1820,2,492,864,920,1993,2,1997,0,7
"1813",179000,1349,2,539,1349,1349,2000,2,2001,108,6
"1814",215000,1494,2,514,1482,1494,1998,2,1998,0,5
"1815",179200,1575,2,529,1575,1575,1992,2,1992,0,5
"1816",128000,1266,1,283,630,630,1980,1,1980,0,5
"1817",144000,884,2,504,840,884,1983,1,1983,0,5
"1818",144000,2020,2,630,0,2020,1977,2,1977,320,10
"1819",120750,894,1,308,894,894,1977,1,1977,0,5
"1820",132500,970,2,624,970,970,1963,1,1963,0,5
"1821",132000,1057,2,576,1057,1057,1962,1,1962,0,6
